Object,RA,DEC,DateObs,setting,WaveMin,WaveMax,Filename
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,9310.0,9464.1,/HD61827/RED_860/HD61827_w860_redu_20180317_O7.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,7470.9,7595.0,/HD61827/RED_860/HD61827_w860_redl_20180317_O11.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,10086.0,10252.5,/HD61827/RED_860/HD61827_w860_redu_20180317_O12.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,6876.6,6990.9,/HD61827/RED_860/HD61827_w860_redl_20180317_O4.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,6799.3,6912.4,/HD61827/RED_860/HD61827_w860_redl_20180317_O3.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,8645.0,8788.3,/HD61827/RED_860/HD61827_w860_redu_20180317_O2.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,9455.5,9611.9,/HD61827/RED_860/HD61827_w860_redu_20180317_O8.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,7379.8,7502.4,/HD61827/RED_860/HD61827_w860_redl_20180317_O10.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,7204.1,7323.8,/HD61827/RED_860/HD61827_w860_redl_20180317_O8.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,9605.6,9764.4,/HD61827/RED_860/HD61827_w860_redu_20180317_O9.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,9760.6,9921.9,/HD61827/RED_860/HD61827_w860_redu_20180317_O10.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,9032.1,9181.6,/HD61827/RED_860/HD61827_w860_redu_20180317_O5.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,7290.9,7412.0,/HD61827/RED_860/HD61827_w860_redl_20180317_O9.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,8770.3,8915.6,/HD61827/RED_860/HD61827_w860_redu_20180317_O3.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,8289.7,8427.2,/HD61827/RED_860/HD61827_w860_redl_20180317_O19.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,10257.0,10426.2,/HD61827/RED_860/HD61827_w860_redu_20180317_O13.fits
HD 61827,114.955441,-32.57851,2018-03-17T02:00:31.578,860,9168.9,9320.7,/HD61827/RED_860/HD61827_w860_redu_20180317_O6.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3258.8,3309.9,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O11.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3169.5,3219.3,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O7.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3479.5,3533.9,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O20.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3559.9,3615.4,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O23.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3353.3,3405.8,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O15.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3236.0,3286.8,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O10.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3644.0,3700.8,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O26.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3824.8,3884.3,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O32.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3213.5,3264.0,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O9.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3044.2,3092.2,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O1.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3673.0,3730.2,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O27.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3377.9,3430.7,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O16.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3126.6,3175.8,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O5.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3064.4,3112.7,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O2.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3191.3,3241.5,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O8.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3505.9,3560.6,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O21.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3169.5,3219.3,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O7.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3084.9,3133.4,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O3.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3479.5,3533.9,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O20.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3732.2,3790.3,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O29.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3281.9,3333.4,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O12.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3762.6,3821.1,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O30.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3084.9,3133.4,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O3.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3505.9,3560.6,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O21.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3427.9,3481.5,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O18.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3402.7,3455.9,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O17.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3305.4,3357.2,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O13.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3126.6,3175.8,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O5.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3702.4,3760.0,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O28.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3824.8,3884.3,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O32.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3353.4,3405.8,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O15.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3532.7,3587.8,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O22.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3329.2,3381.3,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O14.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3762.6,3821.1,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O30.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3402.7,3455.9,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O17.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3453.5,3507.5,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O19.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3644.0,3700.8,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O26.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3615.5,3671.9,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O25.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3732.2,3790.3,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O29.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3305.4,3357.2,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O13.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3213.5,3264.0,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O9.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3377.8,3430.7,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O16.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3673.0,3730.2,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O27.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3559.9,3615.4,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O23.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3147.9,3197.4,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O6.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3147.9,3197.4,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O6.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3064.4,3112.7,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O2.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3793.5,3852.5,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O31.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3329.2,3381.3,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O14.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3532.7,3587.8,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O22.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3024.3,3072.0,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O0.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3453.5,3507.5,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O19.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3702.4,3760.0,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O28.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3282.0,3333.4,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O12.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3236.0,3286.8,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O10.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3258.8,3309.9,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O11.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3024.3,3072.0,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O0.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3793.4,3852.4,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O31.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3587.5,3643.4,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O24.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3105.6,3154.5,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O4.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3191.3,3241.5,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O8.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3044.2,3092.2,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O1.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3615.5,3671.9,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O25.fits
HD183143,291.860579,18.29521,2018-09-07T02:34:13.737,346,3587.5,3643.4,/HD183143/BLUE_346/HD183143_w346_blue_20180907_O24.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3427.9,3481.5,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O18.fits
HD183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,3105.6,3154.5,/HD183143/BLUE_346/HD183143_w346_blue_20180903_O4.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5550.7,5644.2,/HD183143/RED_564/HD183143_w564_redl_20180907_O24.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5084.0,5170.1,/HD183143/RED_564/HD183143_w564_redl_20180903_O14.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6050.4,6151.9,/HD183143/RED_564/HD183143_w564_redu_20180907_O8.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6050.4,6151.9,/HD183143/RED_564/HD183143_w564_redu_20180903_O8.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6576.7,6686.4,/HD183143/RED_564/HD183143_w564_redu_20180903_O16.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5000.0,5084.7,/HD183143/RED_564/HD183143_w564_redl_20180907_O12.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6436.7,6544.3,/HD183143/RED_564/HD183143_w564_redu_20180907_O14.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5990.4,6091.0,/HD183143/RED_564/HD183143_w564_redu_20180903_O7.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4618.1,4696.7,/HD183143/RED_564/HD183143_w564_redl_20180907_O2.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5171.0,5258.4,/HD183143/RED_564/HD183143_w564_redl_20180903_O16.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5707.8,5803.8,/HD183143/RED_564/HD183143_w564_redu_20180903_O2.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6576.7,6686.4,/HD183143/RED_564/HD183143_w564_redu_20180907_O16.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4583.1,4661.1,/HD183143/RED_564/HD183143_w564_redl_20180907_O1.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5000.0,5084.7,/HD183143/RED_564/HD183143_w564_redl_20180903_O12.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6173.9,6277.3,/HD183143/RED_564/HD183143_w564_redu_20180907_O10.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4618.1,4696.7,/HD183143/RED_564/HD183143_w564_redl_20180903_O2.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5817.6,5915.4,/HD183143/RED_564/HD183143_w564_redu_20180903_O4.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5307.1,5396.8,/HD183143/RED_564/HD183143_w564_redl_20180907_O19.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5707.8,5803.8,/HD183143/RED_564/HD183143_w564_redu_20180907_O2.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6506.0,6614.6,/HD183143/RED_564/HD183143_w564_redu_20180907_O15.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6368.9,6475.4,/HD183143/RED_564/HD183143_w564_redu_20180907_O13.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4689.7,4769.5,/HD183143/RED_564/HD183143_w564_redl_20180907_O4.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5261.0,5349.8,/HD183143/RED_564/HD183143_w564_redl_20180903_O18.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4958.9,5043.0,/HD183143/RED_564/HD183143_w564_redl_20180907_O11.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6436.7,6544.3,/HD183143/RED_564/HD183143_w564_redu_20180903_O14.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4763.6,4844.5,/HD183143/RED_564/HD183143_w564_redl_20180903_O6.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5450.6,5542.6,/HD183143/RED_564/HD183143_w564_redl_20180907_O22.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5874.1,5972.8,/HD183143/RED_564/HD183143_w564_redu_20180907_O5.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5931.7,6031.3,/HD183143/RED_564/HD183143_w564_redu_20180907_O6.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5401.9,5493.1,/HD183143/RED_564/HD183143_w564_redl_20180903_O21.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5041.6,5127.0,/HD183143/RED_564/HD183143_w564_redl_20180907_O13.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4583.1,4661.1,/HD183143/RED_564/HD183143_w564_redl_20180903_O1.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5215.6,5303.7,/HD183143/RED_564/HD183143_w564_redl_20180907_O17.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5762.2,5859.1,/HD183143/RED_564/HD183143_w564_redu_20180903_O3.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4918.6,5002.0,/HD183143/RED_564/HD183143_w564_redl_20180903_O10.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4839.9,4922.0,/HD183143/RED_564/HD183143_w564_redl_20180907_O8.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4918.6,5002.0,/HD183143/RED_564/HD183143_w564_redl_20180907_O10.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5127.1,5213.9,/HD183143/RED_564/HD183143_w564_redl_20180907_O15.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5931.7,6031.3,/HD183143/RED_564/HD183143_w564_redu_20180903_O6.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5654.5,5749.6,/HD183143/RED_564/HD183143_w564_redu_20180907_O1.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5990.5,6091.0,/HD183143/RED_564/HD183143_w564_redu_20180907_O7.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5762.2,5859.1,/HD183143/RED_564/HD183143_w564_redu_20180907_O3.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6111.5,6214.0,/HD183143/RED_564/HD183143_w564_redu_20180907_O9.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4689.7,4769.5,/HD183143/RED_564/HD183143_w564_redl_20180903_O4.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6302.6,6408.0,/HD183143/RED_564/HD183143_w564_redu_20180907_O12.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4801.4,4883.0,/HD183143/RED_564/HD183143_w564_redl_20180907_O7.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5307.1,5396.8,/HD183143/RED_564/HD183143_w564_redl_20180903_O19.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6173.9,6277.3,/HD183143/RED_564/HD183143_w564_redu_20180903_O10.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5354.1,5444.5,/HD183143/RED_564/HD183143_w564_redl_20180903_O20.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5874.1,5972.8,/HD183143/RED_564/HD183143_w564_redu_20180903_O5.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5500.2,5592.9,/HD183143/RED_564/HD183143_w564_redl_20180903_O23.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5127.1,5213.9,/HD183143/RED_564/HD183143_w564_redl_20180903_O15.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5500.2,5592.9,/HD183143/RED_564/HD183143_w564_redl_20180907_O23.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6302.5,6408.0,/HD183143/RED_564/HD183143_w564_redu_20180903_O12.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6368.9,6475.4,/HD183143/RED_564/HD183143_w564_redu_20180903_O13.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,6237.6,6342.0,/HD183143/RED_564/HD183143_w564_redu_20180907_O11.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4726.4,4806.7,/HD183143/RED_564/HD183143_w564_redl_20180903_O5.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5215.6,5303.7,/HD183143/RED_564/HD183143_w564_redl_20180903_O17.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5084.0,5170.1,/HD183143/RED_564/HD183143_w564_redl_20180907_O14.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5401.9,5493.1,/HD183143/RED_564/HD183143_w564_redl_20180907_O21.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4763.6,4844.5,/HD183143/RED_564/HD183143_w564_redl_20180907_O6.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5817.6,5915.4,/HD183143/RED_564/HD183143_w564_redu_20180907_O4.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5171.0,5258.4,/HD183143/RED_564/HD183143_w564_redl_20180907_O16.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4878.9,4961.7,/HD183143/RED_564/HD183143_w564_redl_20180903_O9.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4878.9,4961.7,/HD183143/RED_564/HD183143_w564_redl_20180907_O9.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5550.7,5644.2,/HD183143/RED_564/HD183143_w564_redl_20180903_O24.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4958.9,5043.0,/HD183143/RED_564/HD183143_w564_redl_20180903_O11.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4653.6,4732.8,/HD183143/RED_564/HD183143_w564_redl_20180907_O3.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6237.6,6342.0,/HD183143/RED_564/HD183143_w564_redu_20180903_O11.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4653.6,4732.8,/HD183143/RED_564/HD183143_w564_redl_20180903_O3.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5450.6,5542.6,/HD183143/RED_564/HD183143_w564_redl_20180903_O22.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4839.9,4922.0,/HD183143/RED_564/HD183143_w564_redl_20180903_O8.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6111.5,6214.0,/HD183143/RED_564/HD183143_w564_redu_20180903_O9.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5354.1,5444.5,/HD183143/RED_564/HD183143_w564_redl_20180907_O20.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5260.9,5349.8,/HD183143/RED_564/HD183143_w564_redl_20180907_O18.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5041.6,5127.0,/HD183143/RED_564/HD183143_w564_redl_20180903_O13.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,6505.9,6614.6,/HD183143/RED_564/HD183143_w564_redu_20180903_O15.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,4801.4,4883.0,/HD183143/RED_564/HD183143_w564_redl_20180903_O7.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5654.5,5749.6,/HD183143/RED_564/HD183143_w564_redu_20180903_O1.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,4726.4,4806.7,/HD183143/RED_564/HD183143_w564_redl_20180907_O5.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4537.5,4607.6,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O23.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4059.7,4122.7,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O11.fits
HD183143,291.86044,18.29586,2018-09-07T03:07:26.823,437,4207.4,4272.5,/HD183143/BLUE_437/HD183143_w437_blue_20180907_O15.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,3824.7,3884.2,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O4.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4132.2,4196.3,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O13.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4771.4,4845.1,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O28.fits
HD183143,291.86044,18.29586,2018-09-07T03:07:26.823,437,4059.7,4122.7,/HD183143/BLUE_437/HD183143_w437_blue_20180907_O11.fits
HD183143,291.86044,18.29586,2018-09-07T03:07:26.823,437,3824.7,3884.2,/HD183143/BLUE_437/HD183143_w437_blue_20180907_O4.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4450.2,4519.0,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O21.fits
HD183143,291.86044,18.29586,2018-09-07T03:07:26.823,437,4923.7,4999.7,/HD183143/BLUE_437/HD183143_w437_blue_20180907_O31.fits
HD183143,291.86044,18.29586,2018-09-07T03:07:26.823,437,3955.5,4017.0,/HD183143/BLUE_437/HD183143_w437_blue_20180907_O8.fits
HD183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4628.3,4699.8,/HD183143/BLUE_437/HD183143_w437_blue_20180912_O25.fits
